Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans
2622,535451190,20,RL,4.0943445622221,8.881836305004146,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,56,56,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,FuseF,6.946975992135418,0,0,6.946975992135418,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,56.0,Unf,2.0,625.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,11.603679828238693,0,0,0,0,0,0,0,0,0,0,0
1300,902201120,20,RM,3.912023005428146,8.699514748210191,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,60,58,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,104.0,BLQ,169.0,516.0,789.0,GasA,Ex,Y,SBrkr,6.670766320845874,0,0,6.670766320845874,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,60.0,Unf,1.0,250.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2008,WD ,11.652687407345388,0,0,0,0,0,0,0,0,0,0,0
2505,533206040,120,FV,3.5263605246161616,8.196436811235028,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2,2,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,7.04141166379481,0,0,7.04141166379481,0.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2.0,RFn,2.0,588.0,TA,TA,Y,0,191,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD ,12.080509422554828,0,0,0,0,0,0,0,0,0,0,0
582,534127170,20,RL,4.219507705176107,9.122164681072457,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,41,41,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1489.0,1489.0,GasA,Gd,Y,SBrkr,7.305860032684009,0,0,7.305860032684009,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,41.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD ,12.132156962580005,1,0,0,0,0,0,0,0,0,0,0
1458,907254020,60,RL,4.290459441148391,9.112286431500795,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,9,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668.0,Unf,0.0,336.0,1004.0,GasA,Ex,Y,SBrkr,6.911747300251674,848,0,7.524021415206125,0.0,0.0,2,1,3,1,Gd,7,Typ,2,TA,Attchd,9.0,Fin,3.0,660.0,TA,TA,Y,224,106,0,0,0,0,Missing,GdPrv,Missing,0,12,2008,WD ,12.345834587905333,0,0,0,0,0,0,0,0,0,0,0
281,908203100,20,RL,4.1588830833596715,8.765614549914716,Pave,Missing,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,52,52,Hip,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,6.866933284461882,0,0,6.866933284461882,0.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Missing,30.0,Missing,0.0,0.0,Missing,Missing,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,5,2010,WD ,11.407564949312402,0,0,0,0,0,0,0,0,1,0,0
1499,908154235,60,RL,5.746203190540153,11.064871176788817,Pave,Missing,Rare_var,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,0,0,Hip,Rare_var,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644.0,Unf,0.0,466.0,6110.0,GasA,Ex,Y,SBrkr,8.453614209773367,950,0,8.637993891561942,2.0,0.0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,0.0,Fin,2.0,1418.0,TA,TA,Y,214,292,0,0,0,480,Rare_var,Missing,Missing,0,1,2008,New,11.982929094215963,0,0,0,0,0,0,0,0,0,0,0
2298,923230180,85,RL,3.9889840465642745,8.887928819003305,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,37,37,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619.0,Unf,0.0,149.0,768.0,GasA,Ex,Y,SBrkr,6.643789733147672,0,0,6.643789733147672,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,20.0,Unf,2.0,624.0,TA,TA,Y,104,0,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD ,11.771436160121729,0,0,0,0,0,0,0,0,0,0,0
2580,535180020,20,RL,4.276666119016055,9.225426009394223,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,50,12,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,914.0,Unf,0.0,210.0,1124.0,GasA,Ex,Y,SBrkr,7.024649030453636,0,0,7.024649030453636,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,50.0,Fin,1.0,353.0,TA,TA,Y,0,211,180,0,142,0,Missing,Missing,Missing,0,5,2006,WD ,11.938193200374572,0,0,0,0,0,0,0,0,0,0,0
568,533210020,160,FV,3.4011973816621555,8.006367567650246,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,0,0,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294.0,Unf,0.0,318.0,612.0,GasA,Ex,Y,SBrkr,6.416732282512326,612,0,7.1098794630722715,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,0.0,RFn,2.0,528.0,TA,TA,Y,0,234,0,0,0,0,Missing,Missing,Missing,0,6,2009,New,12.065274916913605,0,0,0,0,0,0,0,0,0,0,0
1807,531363020,20,RL,4.143134726391533,8.922658299524402,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,7.003065458786462,0,0,7.003065458786462,0.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Missing,27.0,Missing,0.0,0.0,Missing,Missing,Y,0,136,0,0,0,0,Missing,Missing,Missing,0,6,2007,New,11.891361900690473,0,0,0,0,0,0,0,0,1,0,0
129,534431070,50,RL,4.787491742782046,9.761923988214342,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,61,60,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,482.0,782.0,GasA,TA,Y,SBrkr,6.926577033222725,537,0,7.349873704738337,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,61.0,Unf,2.0,470.0,TA,TA,Y,0,0,150,0,0,0,Missing,Missing,Missing,0,1,2010,WD ,12.058152515453552,0,0,0,0,0,0,0,0,0,0,0
2294,923229100,80,RL,4.219507705176107,9.677652883410428,Pave,Missing,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,30,30,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,96.0,1244.0,GasA,TA,Y,SBrkr,7.212294468500341,0,0,7.212294468500341,2.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,30.0,Fin,2.0,528.0,TA,TA,Y,1424,0,0,0,0,0,Missing,MnPrv,Missing,0,9,2007,WD ,12.144197241812087,1,0,0,0,0,0,0,0,0,0,0
1860,533254130,20,RL,4.382026634673881,9.169518377455928,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Rare_var,Feedr,Norm,1Fam,1Story,6,8,31,31,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,0.0,284.0,1262.0,GasA,Ex,Y,SBrkr,7.140453043101158,0,0,7.140453043101158,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,31.0,RFn,2.0,460.0,TA,TA,Y,298,0,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD ,12.109010932687042,0,0,0,0,0,0,0,0,0,0,0
839,907131090,60,RL,3.7612001156935624,9.274910142625483,Pave,Missing,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,13,13,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385.0,ALQ,344.0,70.0,799.0,GasA,Ex,Y,SBrkr,6.717804695023691,834,0,7.415175109613295,1.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,13.0,RFn,2.0,550.0,TA,TA,Y,158,61,0,0,0,0,Missing,Missing,Missing,0,4,2009,Rare_var,12.26434155365415,0,0,0,0,0,0,0,0,0,0,0
2349,527355060,60,RL,4.394449154672439,9.261983605128021,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Rare_var,Norm,1Fam,2Story,7,5,28,28,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,945.0,945.0,GasA,TA,Y,SBrkr,6.851184927493743,912,0,7.526717561352706,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,28.0,RFn,2.0,482.0,TA,TA,Y,400,105,0,0,0,0,Missing,GdPrv,Missing,0,7,2006,WD ,12.1489730534896,0,0,0,0,0,0,0,0,0,0,0
1903,534450110,20,RL,3.912023005428146,8.517193191416238,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,61,57,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,Fa,Fa,No,LwQ,299.0,Unf,0.0,367.0,666.0,GasA,Fa,N,SBrkr,6.501289670540389,0,0,6.501289670540389,0.0,1.0,1,0,2,1,Gd,4,Typ,0,Missing,Missing,27.0,Missing,0.0,0.0,Missing,Missing,N,0,52,0,0,0,0,Missing,MnPrv,Missing,0,4,2007,WD ,11.074420502783864,0,0,0,0,0,0,0,0,1,0,0
234,905352140,60,RL,4.219507705176107,9.745780556506093,Pave,Missing,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,5,32,18,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,PConc,Gd,TA,Av,ALQ,964.0,Unf,0.0,153.0,1117.0,GasA,Ex,Y,SBrkr,7.018401799069201,864,0,7.591357046698551,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,32.0,Fin,2.0,522.0,TA,TA,Y,336,104,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD ,12.345834587905333,1,0,0,0,0,0,0,0,0,0,0
2172,908127060,50,RL,4.30406509320417,9.698122522573561,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,82,57,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,130.0,BLQ,105.0,666.0,901.0,GasA,TA,Y,SBrkr,6.803505257608338,450,0,7.208600337960199,1.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,32.0,Unf,2.0,576.0,TA,TA,N,0,0,43,0,100,0,Missing,Missing,Missing,0,7,2007,WD ,11.711776323715394,0,0,0,0,0,0,0,0,0,0,0
2588,535325340,20,RL,4.174387269895637,9.3101857069459,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,50,50,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,0.0,517.0,1005.0,GasA,Ex,Y,SBrkr,6.912742820493176,0,0,6.912742820493176,0.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,50.0,Unf,1.0,319.0,TA,TA,Y,0,0,0,0,288,0,Missing,Missing,Missing,0,7,2006,WD ,11.801856756822442,0,0,0,0,0,0,0,0,0,0,0
1289,902105020,50,RM,4.0943445622221,9.25339986143663,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,88,58,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,0.0,1017.0,1510.0,Rare_var,Ex,Y,SBrkr,7.367708572374371,1208,0,7.934513463882263,0.0,0.0,2,0,5,1,TA,8,Mod,2,TA,Detchd,88.0,Unf,2.0,520.0,Fa,TA,Y,0,547,0,0,480,0,Missing,MnPrv,Shed,1150,6,2008,WD ,12.4529327234617,0,0,0,0,0,0,0,0,0,0,0
1596,923225200,160,RM,3.713572066704308,7.887959336599945,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,32,32,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,318.0,Unf,0.0,232.0,550.0,GasA,TA,Y,SBrkr,6.829793737512425,550,0,7.29641326877392,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,32.0,Unf,1.0,336.0,TA,TA,Y,92,26,0,0,0,0,Missing,Missing,Missing,0,5,2008,WD ,11.771436160121729,0,0,0,0,0,0,0,0,0,0,0
264,907250030,20,RL,4.382026634673881,9.248502833070532,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,7,7,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,No,GLQ,1682.0,Unf,0.0,296.0,1978.0,GasA,Ex,Y,SBrkr,7.589841512182657,0,0,7.589841512182657,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,7.0,RFn,3.0,850.0,TA,TA,Y,188,25,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD ,12.669806661762314,0,0,0,0,0,0,0,0,0,0,0
451,528172060,20,RL,4.248495242049359,9.175541866433488,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,3,3,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1598.0,1598.0,GasA,Gd,Y,SBrkr,7.381501894506707,0,0,7.381501894506707,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,3.0,RFn,3.0,871.0,TA,TA,Y,230,60,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.45254202214788,0,0,0,0,0,0,0,0,0,0,0
536,531363050,20,RL,4.143134726391533,8.922658299524402,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,7.05444965813294,0,0,7.05444965813294,0.0,0.0,1,1,3,1,Gd,5,Typ,0,Missing,Missing,29.0,Missing,0.0,0.0,Missing,Missing,Y,0,50,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD ,11.874090314181814,0,0,0,0,0,0,0,0,1,0,0
43,528138020,20,RL,4.3694478524670215,9.555489144076292,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,5,4,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,Ex,Y,SBrkr,7.507690077819904,0,0,7.507690077819904,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,5.0,RFn,3.0,678.0,TA,TA,Y,0,119,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,12.464583340681674,0,0,0,0,0,0,0,0,0,0,0
2223,909428120,20,RL,4.219507705176107,9.95227771670556,Pave,Missing,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,54,54,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35.0,Rec,869.0,905.0,1809.0,GasA,TA,Y,SBrkr,7.7226775164680035,0,0,7.7226775164680035,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Basment,54.0,Unf,2.0,450.0,TA,TA,Y,166,120,192,0,0,0,Missing,MnPrv,Missing,0,10,2007,COD,12.287652632522597,1,0,0,0,0,0,0,0,0,0,0
2009,903206170,50,RL,4.248495242049359,9.075322160298095,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,84,57,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,300.0,Unf,0.0,765.0,1065.0,GasA,Ex,Y,FuseA,6.818924065275521,720,0,7.399398083331354,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,57.0,Unf,2.0,440.0,TA,TA,Y,0,38,0,144,0,0,Missing,Missing,Missing,0,5,2007,WD ,12.254862809699606,0,0,0,0,0,0,0,0,0,0,0
394,527402220,20,RL,4.219507705176107,9.07680897935166,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,39,39,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828.0,Unf,0.0,174.0,1002.0,GasA,TA,Y,SBrkr,6.90975328164481,0,0,6.90975328164481,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,36.0,Unf,2.0,902.0,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,8,2009,WD ,11.908340237224891,1,0,0,0,0,0,0,0,0,0,0
1738,528222050,60,RL,4.290459441148391,9.047703788498627,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,Ex,Y,SBrkr,6.423246963533519,796,0,7.252762418053187,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,0.0,Fin,2.0,432.0,TA,TA,Y,0,36,0,0,0,0,Missing,Missing,Missing,0,3,2007,New,11.963567869487337,0,0,0,0,0,0,0,0,0,0,0
1196,534225110,90,RL,4.276666119016055,9.31217467785745,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,43,43,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1728.0,1728.0,GasA,TA,Y,SBrkr,7.454719949364001,0,0,7.454719949364001,0.0,0.0,2,0,6,2,TA,10,Typ,0,Missing,Detchd,21.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD ,11.884489021402711,0,0,0,0,0,0,0,0,0,0,0
828,906380210,20,RL,4.1588830833596715,8.819073983267831,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,Unf,0.0,380.0,1282.0,GasA,Ex,Y,SBrkr,7.162397497355718,0,0,7.162397497355718,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2.0,RFn,2.0,662.0,TA,TA,Y,168,0,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD ,12.206072645530174,0,0,0,0,0,0,0,0,0,0,0
1694,528106110,20,RL,4.653960350157523,9.644133752071205,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2,1,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1430.0,Unf,0.0,564.0,1994.0,GasA,Ex,Y,SBrkr,7.6236419465115715,0,0,7.6236419465115715,1.0,0.0,2,1,2,1,Ex,7,Typ,2,Gd,Attchd,2.0,Fin,3.0,878.0,TA,TA,Y,188,65,0,0,175,0,Missing,Missing,Missing,0,8,2007,WD ,13.017002861746503,0,0,0,0,0,0,0,0,0,0,0
571,533213040,160,FV,3.5263605246161616,8.080237416216702,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,10,10,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,0.0,348.0,729.0,GasA,Gd,Y,SBrkr,6.60934924316738,729,0,7.293697720601438,0.0,0.0,2,1,3,1,TA,6,Typ,0,Missing,Detchd,10.0,Unf,2.0,440.0,TA,TA,Y,0,24,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD ,12.058152515453552,0,0,0,0,0,0,0,0,0,0,0
1192,534177180,60,RL,4.499809670330265,9.287301413112312,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,34,11,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956.0,Rec,182.0,384.0,1522.0,GasA,TA,Y,SBrkr,7.344719054149673,1066,0,7.868636894184167,0.0,0.0,2,1,4,1,TA,9,Typ,1,TA,Attchd,34.0,RFn,2.0,624.0,TA,TA,Y,38,243,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,12.388394202324129,0,0,0,0,0,0,0,0,0,0,0
1806,528482090,60,FV,4.624972813284271,9.318566777047053,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,3,2,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580.0,1580.0,GasA,Ex,Y,SBrkr,7.365180126021013,886,0,7.81035268372429,0.0,0.0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,3.0,RFn,2.0,610.0,TA,TA,Y,159,214,0,0,0,0,Missing,Missing,Missing,0,12,2007,WD ,12.736700896592344,0,0,0,0,0,0,0,0,0,0,0
962,916386140,20,RL,4.290459441148391,9.09661160664784,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1450.0,1466.0,GasA,Ex,Y,SBrkr,7.290292882446597,0,0,7.290292882446597,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,2.0,Fin,3.0,610.0,TA,TA,Y,100,18,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.211060187041213,0,0,0,0,0,0,0,0,0,0,0
2142,907203110,20,RL,4.787491742782046,9.245321340871428,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,32,32,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,716.0,Unf,0.0,253.0,969.0,GasA,TA,Y,SBrkr,6.876264611890766,0,0,6.876264611890766,0.0,0.0,1,1,3,1,TA,5,Typ,0,Missing,Attchd,32.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,1,2007,WD ,11.711776323715394,0,0,0,0,0,0,0,0,0,0,0
1648,527302090,20,RL,4.532599493153256,9.41727323724241,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,29,22,Gable,CompShg,Plywood,Plywood,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,0.0,201.0,1529.0,GasA,TA,Y,SBrkr,7.416979621381154,0,0,7.416979621381154,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,29.0,Fin,2.0,663.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,9,2007,WD ,12.269047444691562,0,0,0,0,0,0,0,0,0,0,0
618,534475250,20,RL,4.499809670330265,9.20029003612268,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,42,42,Gable,CompShg,Rare_var,Rare_var,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173.0,Unf,0.0,507.0,1680.0,GasA,TA,Y,SBrkr,7.43307534889858,0,0,7.43307534889858,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,42.0,Unf,2.0,550.0,Rare_var,TA,Y,0,67,260,0,0,0,Missing,MnPrv,Missing,0,4,2009,WD ,12.072541252905651,0,0,0,0,0,0,0,0,0,0,0
